date;Hours;DK1;DK2
20/07/2019;00 - 01;131;18
20/07/2019;01 - 02;251;15
20/07/2019;02 - 03;368;13
20/07/2019;03 - 04;460;12
20/07/2019;04 - 05;577;12
20/07/2019;05 - 06;723;19
20/07/2019;06 - 07;836;44
20/07/2019;07 - 08;908;63
20/07/2019;08 - 09;957;73
20/07/2019;09 - 10;1043;111
20/07/2019;10 - 11;1112;154
20/07/2019;11 - 12;1176;192
20/07/2019;12 - 13;1325;218
20/07/2019;13 - 14;1458;245
20/07/2019;14 - 15;1600;305
20/07/2019;15 - 16;1531;309
20/07/2019;16 - 17;1489;327
20/07/2019;17 - 18;1232;280
20/07/2019;18 - 19;1025;326
20/07/2019;19 - 20;832;494
20/07/2019;20 - 21;699;176
20/07/2019;21 - 22;589;145
20/07/2019;22 - 23;528;252
20/07/2019;23 - 00;550;316
21/07/2019;00 - 01;538;319
21/07/2019;01 - 02;698;367
21/07/2019;02 - 03;846;224
21/07/2019;03 - 04;784;207
21/07/2019;04 - 05;670;206
21/07/2019;05 - 06;710;237
21/07/2019;06 - 07;842;207
21/07/2019;07 - 08;993;213
21/07/2019;08 - 09;1212;179
21/07/2019;09 - 10;1254;249
21/07/2019;10 - 11;1417;293
21/07/2019;11 - 12;1554;408
21/07/2019;12 - 13;1827;540
21/07/2019;13 - 14;2114;649
21/07/2019;14 - 15;2220;770
21/07/2019;15 - 16;2250;855
21/07/2019;16 - 17;2230;869
21/07/2019;17 - 18;2152;879
21/07/2019;18 - 19;1880;810
21/07/2019;19 - 20;1580;676
21/07/2019;20 - 21;1313;544
21/07/2019;21 - 22;1136;398
21/07/2019;22 - 23;1046;386
21/07/2019;23 - 00;969;318
22/07/2019;00 - 01;1052;224
22/07/2019;01 - 02;981;190
22/07/2019;02 - 03;945;172
22/07/2019;03 - 04;834;170
22/07/2019;04 - 05;708;141
22/07/2019;05 - 06;632;112
22/07/2019;06 - 07;571;92
22/07/2019;07 - 08;616;76
22/07/2019;08 - 09;772;121
22/07/2019;09 - 10;973;124
22/07/2019;10 - 11;1193;122
22/07/2019;11 - 12;1026;155
22/07/2019;12 - 13;1273;182
22/07/2019;13 - 14;1634;188
22/07/2019;14 - 15;1847;177
22/07/2019;15 - 16;1749;164
22/07/2019;16 - 17;1456;190
22/07/2019;17 - 18;1485;198
22/07/2019;18 - 19;1374;239
22/07/2019;19 - 20;1059;245
22/07/2019;20 - 21;994;251
22/07/2019;21 - 22;801;203
22/07/2019;22 - 23;946;205
22/07/2019;23 - 00;886;247
23/07/2019;00 - 01;739;262
23/07/2019;01 - 02;830;213
23/07/2019;02 - 03;865;177
23/07/2019;03 - 04;978;134
23/07/2019;04 - 05;880;115
23/07/2019;05 - 06;784;103
23/07/2019;06 - 07;693;110
23/07/2019;07 - 08;609;163
23/07/2019;08 - 09;509;158
23/07/2019;09 - 10;398;130
23/07/2019;10 - 11;424;123
23/07/2019;11 - 12;634;113
23/07/2019;12 - 13;786;138
23/07/2019;13 - 14;648;153
23/07/2019;14 - 15;688;159
23/07/2019;15 - 16;624;162
23/07/2019;16 - 17;496;147
23/07/2019;17 - 18;451;122
23/07/2019;18 - 19;330;120
23/07/2019;19 - 20;203;93
23/07/2019;20 - 21;119;65
23/07/2019;21 - 22;82;62
23/07/2019;22 - 23;73;52
23/07/2019;23 - 00;58;35
24/07/2019;00 - 01;51;21
24/07/2019;01 - 02;39;25
24/07/2019;02 - 03;28;23
24/07/2019;03 - 04;21;20
24/07/2019;04 - 05;55;17
24/07/2019;05 - 06;116;14
24/07/2019;06 - 07;188;13
24/07/2019;07 - 08;181;12
24/07/2019;08 - 09;93;11
24/07/2019;09 - 10;106;11
24/07/2019;10 - 11;106;12
24/07/2019;11 - 12;90;11
24/07/2019;12 - 13;126;14
24/07/2019;13 - 14;190;20
24/07/2019;14 - 15;289;34
24/07/2019;15 - 16;434;50
24/07/2019;16 - 17;550;96
24/07/2019;17 - 18;551;150
24/07/2019;18 - 19;502;195
24/07/2019;19 - 20;459;199
24/07/2019;20 - 21;635;213
24/07/2019;21 - 22;845;245
24/07/2019;22 - 23;596;290
24/07/2019;23 - 00;624;236
25/07/2019;00 - 01;708;241
25/07/2019;01 - 02;712;223
25/07/2019;02 - 03;800;203
25/07/2019;03 - 04;761;215
25/07/2019;04 - 05;751;222
25/07/2019;05 - 06;761;248
25/07/2019;06 - 07;728;210
25/07/2019;07 - 08;555;179
25/07/2019;08 - 09;412;188
25/07/2019;09 - 10;346;183
25/07/2019;10 - 11;309;176
25/07/2019;11 - 12;335;159
25/07/2019;12 - 13;349;172
25/07/2019;13 - 14;380;215
25/07/2019;14 - 15;424;279
25/07/2019;15 - 16;485;315
25/07/2019;16 - 17;509;324
25/07/2019;17 - 18;500;299
25/07/2019;18 - 19;490;309
25/07/2019;19 - 20;497;292
25/07/2019;20 - 21;544;232
25/07/2019;21 - 22;840;215
25/07/2019;22 - 23;1160;189
25/07/2019;23 - 00;945;184
26/07/2019;00 - 01;661;114
26/07/2019;01 - 02;974;83
26/07/2019;02 - 03;742;75
26/07/2019;03 - 04;895;81
26/07/2019;04 - 05;796;82
26/07/2019;05 - 06;382;82
26/07/2019;06 - 07;598;130
26/07/2019;07 - 08;476;129
26/07/2019;08 - 09;368;94
26/07/2019;09 - 10;475;97
26/07/2019;10 - 11;654;126
26/07/2019;11 - 12;965;154
26/07/2019;12 - 13;1090;203
26/07/2019;13 - 14;1042;274
26/07/2019;14 - 15;1087;374
26/07/2019;15 - 16;1059;459
26/07/2019;16 - 17;1000;375
26/07/2019;17 - 18;893;320
26/07/2019;18 - 19;604;212
26/07/2019;19 - 20;579;300
26/07/2019;20 - 21;633;282
26/07/2019;21 - 22;434;284
26/07/2019;22 - 23;580;343
26/07/2019;23 - 00;869;442
27/07/2019;00 - 01;649;385
27/07/2019;01 - 02;945;581
27/07/2019;02 - 03;990;581
27/07/2019;03 - 04;985;510
27/07/2019;04 - 05;1004;478
27/07/2019;05 - 06;1194;444
27/07/2019;06 - 07;1421;443
27/07/2019;07 - 08;1566;462
27/07/2019;08 - 09;1652;516
27/07/2019;09 - 10;1618;506
27/07/2019;10 - 11;1876;577
27/07/2019;11 - 12;2150;732
27/07/2019;12 - 13;2351;833
27/07/2019;13 - 14;2286;863
27/07/2019;14 - 15;2316;811
27/07/2019;15 - 16;2333;881
27/07/2019;16 - 17;2284;851
27/07/2019;17 - 18;2489;857
27/07/2019;18 - 19;1648;781
27/07/2019;19 - 20;1017;576
27/07/2019;20 - 21;1328;581
27/07/2019;21 - 22;1308;569
27/07/2019;22 - 23;1339;568
27/07/2019;23 - 00;1291;546
28/07/2019;00 - 01;1455;506
28/07/2019;01 - 02;1583;512
28/07/2019;02 - 03;1426;476
28/07/2019;03 - 04;1211;479
28/07/2019;04 - 05;1349;411
28/07/2019;05 - 06;1530;392
28/07/2019;06 - 07;1447;378
28/07/2019;07 - 08;1324;434
28/07/2019;08 - 09;1569;549
28/07/2019;09 - 10;1532;521
28/07/2019;10 - 11;1325;560
28/07/2019;11 - 12;1279;618
28/07/2019;12 - 13;1310;570
28/07/2019;13 - 14;1208;611
28/07/2019;14 - 15;922;597
28/07/2019;15 - 16;763;555
28/07/2019;16 - 17;625;549
28/07/2019;17 - 18;406;467
28/07/2019;18 - 19;335;399
28/07/2019;19 - 20;319;370
28/07/2019;20 - 21;367;306
28/07/2019;21 - 22;535;283
28/07/2019;22 - 23;627;257
28/07/2019;23 - 00;672;233
29/07/2019;00 - 01;683;214
29/07/2019;01 - 02;536;173
29/07/2019;02 - 03;458;138
29/07/2019;03 - 04;464;133
29/07/2019;04 - 05;458;131
29/07/2019;05 - 06;408;126
29/07/2019;06 - 07;287;119
29/07/2019;07 - 08;160;101
29/07/2019;08 - 09;76;63
29/07/2019;09 - 10;72;54
29/07/2019;10 - 11;45;46
29/07/2019;11 - 12;50;47
29/07/2019;12 - 13;58;44
29/07/2019;13 - 14;66;50
29/07/2019;14 - 15;99;58
29/07/2019;15 - 16;151;61
29/07/2019;16 - 17;216;49
29/07/2019;17 - 18;244;35
29/07/2019;18 - 19;236;33
29/07/2019;19 - 20;195;28
29/07/2019;20 - 21;146;32
29/07/2019;21 - 22;120;32
29/07/2019;22 - 23;127;32
29/07/2019;23 - 00;134;31
30/07/2019;00 - 01;151;35
30/07/2019;01 - 02;198;41
30/07/2019;02 - 03;268;33
30/07/2019;03 - 04;287;31
30/07/2019;04 - 05;285;32
30/07/2019;05 - 06;276;35
30/07/2019;06 - 07;247;48
30/07/2019;07 - 08;211;47
30/07/2019;08 - 09;165;32
30/07/2019;09 - 10;135;31
30/07/2019;10 - 11;102;24
30/07/2019;11 - 12;109;26
30/07/2019;12 - 13;155;34
30/07/2019;13 - 14;185;45
30/07/2019;14 - 15;211;76
30/07/2019;15 - 16;531;81
30/07/2019;16 - 17;832;72
30/07/2019;17 - 18;943;90
30/07/2019;18 - 19;929;118
30/07/2019;19 - 20;899;146
30/07/2019;20 - 21;907;170
30/07/2019;21 - 22;938;154
30/07/2019;22 - 23;998;189
30/07/2019;23 - 00;967;360
31/07/2019;00 - 01;869;372
31/07/2019;01 - 02;901;297
31/07/2019;02 - 03;945;262
31/07/2019;03 - 04;949;251
31/07/2019;04 - 05;964;207
31/07/2019;05 - 06;923;125
31/07/2019;06 - 07;872;81
31/07/2019;07 - 08;758;81
31/07/2019;08 - 09;682;87
31/07/2019;09 - 10;675;107
31/07/2019;10 - 11;757;166
31/07/2019;11 - 12;741;205
31/07/2019;12 - 13;776;191
31/07/2019;13 - 14;789;196
31/07/2019;14 - 15;850;147
31/07/2019;15 - 16;861;154
31/07/2019;16 - 17;890;153
31/07/2019;17 - 18;887;137
31/07/2019;18 - 19;732;194
31/07/2019;19 - 20;530;244
31/07/2019;20 - 21;444;181
31/07/2019;21 - 22;394;108
31/07/2019;22 - 23;524;100
31/07/2019;23 - 00;540;142
01/08/2019;00 - 01;497;122
01/08/2019;01 - 02;415;105
01/08/2019;02 - 03;380;70
01/08/2019;03 - 04;360;57
01/08/2019;04 - 05;270;48
01/08/2019;05 - 06;225;44
01/08/2019;06 - 07;203;46
01/08/2019;07 - 08;192;48
01/08/2019;08 - 09;178;48
01/08/2019;09 - 10;156;48
01/08/2019;10 - 11;132;48
01/08/2019;11 - 12;108;45
01/08/2019;12 - 13;101;36
01/08/2019;13 - 14;102;28
01/08/2019;14 - 15;83;21
01/08/2019;15 - 16;92;21
01/08/2019;16 - 17;78;20
01/08/2019;17 - 18;48;27
01/08/2019;18 - 19;46;34
01/08/2019;19 - 20;45;35
01/08/2019;20 - 21;40;28
01/08/2019;21 - 22;50;21
01/08/2019;22 - 23;64;25
01/08/2019;23 - 00;72;21
02/08/2019;00 - 01;66;13
02/08/2019;01 - 02;51;14
02/08/2019;02 - 03;42;19
02/08/2019;03 - 04;37;40
02/08/2019;04 - 05;42;54
02/08/2019;05 - 06;52;49
02/08/2019;06 - 07;60;47
02/08/2019;07 - 08;45;34
02/08/2019;08 - 09;28;24
02/08/2019;09 - 10;21;21
02/08/2019;10 - 11;18;19
02/08/2019;11 - 12;19;21
02/08/2019;12 - 13;18;25
02/08/2019;13 - 14;38;27
02/08/2019;14 - 15;67;24
02/08/2019;15 - 16;99;19
02/08/2019;16 - 17;110;18
02/08/2019;17 - 18;136;19
02/08/2019;18 - 19;139;19
02/08/2019;19 - 20;110;20
02/08/2019;20 - 21;88;18
02/08/2019;21 - 22;86;21
02/08/2019;22 - 23;69;25
02/08/2019;23 - 00;45;22
03/08/2019;00 - 01;32;22
03/08/2019;01 - 02;25;18
03/08/2019;02 - 03;36;19
03/08/2019;03 - 04;66;17
03/08/2019;04 - 05;111;20
03/08/2019;05 - 06;121;23
03/08/2019;06 - 07;127;24
03/08/2019;07 - 08;115;22
03/08/2019;08 - 09;86;19
03/08/2019;09 - 10;75;14
03/08/2019;10 - 11;69;14
03/08/2019;11 - 12;66;17
03/08/2019;12 - 13;88;21
03/08/2019;13 - 14;145;31
03/08/2019;14 - 15;223;52
03/08/2019;15 - 16;295;61
03/08/2019;16 - 17;346;63
03/08/2019;17 - 18;335;41
03/08/2019;18 - 19;288;23
03/08/2019;19 - 20;243;19
03/08/2019;20 - 21;185;21
03/08/2019;21 - 22;147;39
03/08/2019;22 - 23;158;63
03/08/2019;23 - 00;155;83
04/08/2019;00 - 01;172;156
04/08/2019;01 - 02;203;159
04/08/2019;02 - 03;216;135
04/08/2019;03 - 04;235;160
04/08/2019;04 - 05;218;153
04/08/2019;05 - 06;215;111
04/08/2019;06 - 07;251;84
04/08/2019;07 - 08;166;65
04/08/2019;08 - 09;118;66
04/08/2019;09 - 10;149;72
04/08/2019;10 - 11;203;99
04/08/2019;11 - 12;233;133
04/08/2019;12 - 13;296;138
04/08/2019;13 - 14;346;103
04/08/2019;14 - 15;373;98
04/08/2019;15 - 16;377;113
04/08/2019;16 - 17;410;131
04/08/2019;17 - 18;415;117
04/08/2019;18 - 19;361;108
04/08/2019;19 - 20;258;67
04/08/2019;20 - 21;156;51
04/08/2019;21 - 22;104;55
04/08/2019;22 - 23;158;61
04/08/2019;23 - 00;142;55
05/08/2019;00 - 01;109;35
05/08/2019;01 - 02;102;26
05/08/2019;02 - 03;105;21
05/08/2019;03 - 04;94;20
05/08/2019;04 - 05;114;18
05/08/2019;05 - 06;139;15
05/08/2019;06 - 07;132;13
05/08/2019;07 - 08;71;12
05/08/2019;08 - 09;29;12
05/08/2019;09 - 10;54;15
05/08/2019;10 - 11;57;15
05/08/2019;11 - 12;107;17
05/08/2019;12 - 13;148;21
05/08/2019;13 - 14;193;26
05/08/2019;14 - 15;247;23
05/08/2019;15 - 16;293;19
05/08/2019;16 - 17;301;21
05/08/2019;17 - 18;263;23
05/08/2019;18 - 19;183;26
05/08/2019;19 - 20;110;33
05/08/2019;20 - 21;159;21
05/08/2019;21 - 22;145;18
05/08/2019;22 - 23;94;19
05/08/2019;23 - 00;205;27
06/08/2019;00 - 01;315;30
06/08/2019;01 - 02;345;48
06/08/2019;02 - 03;453;145
06/08/2019;03 - 04;447;190
06/08/2019;04 - 05;487;164
06/08/2019;05 - 06;567;159
06/08/2019;06 - 07;566;213
06/08/2019;07 - 08;540;257
06/08/2019;08 - 09;635;286
06/08/2019;09 - 10;906;301
06/08/2019;10 - 11;1165;322
06/08/2019;11 - 12;1459;336
06/08/2019;12 - 13;1467;285
06/08/2019;13 - 14;1419;234
06/08/2019;14 - 15;1320;183
06/08/2019;15 - 16;1233;164
06/08/2019;16 - 17;1131;136
06/08/2019;17 - 18;1074;97
06/08/2019;18 - 19;1040;72
06/08/2019;19 - 20;734;91
06/08/2019;20 - 21;498;76
06/08/2019;21 - 22;449;74
06/08/2019;22 - 23;489;99
06/08/2019;23 - 00;537;143
07/08/2019;00 - 01;614;130
07/08/2019;01 - 02;581;106
07/08/2019;02 - 03;546;67
07/08/2019;03 - 04;585;52
07/08/2019;04 - 05;715;47
07/08/2019;05 - 06;778;35
07/08/2019;06 - 07;755;34
07/08/2019;07 - 08;723;31
07/08/2019;08 - 09;720;36
07/08/2019;09 - 10;840;66
07/08/2019;10 - 11;953;110
07/08/2019;11 - 12;1030;148
07/08/2019;12 - 13;1213;203
07/08/2019;13 - 14;1216;295
07/08/2019;14 - 15;1149;205
07/08/2019;15 - 16;1276;153
07/08/2019;16 - 17;1315;120
07/08/2019;17 - 18;1284;131
07/08/2019;18 - 19;958;141
07/08/2019;19 - 20;769;153
07/08/2019;20 - 21;625;189
07/08/2019;21 - 22;580;209
07/08/2019;22 - 23;679;207
07/08/2019;23 - 00;818;218
08/08/2019;00 - 01;916;236
08/08/2019;01 - 02;947;260
08/08/2019;02 - 03;870;249
08/08/2019;03 - 04;792;241
08/08/2019;04 - 05;787;211
08/08/2019;05 - 06;770;200
08/08/2019;06 - 07;858;250
08/08/2019;07 - 08;873;300
08/08/2019;08 - 09;929;310
08/08/2019;09 - 10;1171;423
08/08/2019;10 - 11;1420;454
08/08/2019;11 - 12;1654;483
08/08/2019;12 - 13;1613;540
08/08/2019;13 - 14;1782;605
08/08/2019;14 - 15;1607;506
08/08/2019;15 - 16;1635;488
08/08/2019;16 - 17;1814;619
08/08/2019;17 - 18;1962;714
08/08/2019;18 - 19;2071;779
08/08/2019;19 - 20;1755;727
08/08/2019;20 - 21;1244;695
08/08/2019;21 - 22;1175;721
08/08/2019;22 - 23;995;671
08/08/2019;23 - 00;948;624
09/08/2019;00 - 01;1067;659
09/08/2019;01 - 02;1030;609
09/08/2019;02 - 03;950;559
09/08/2019;03 - 04;808;494
09/08/2019;04 - 05;696;356
09/08/2019;05 - 06;697;319
09/08/2019;06 - 07;536;238
09/08/2019;07 - 08;287;157
09/08/2019;08 - 09;167;141
09/08/2019;09 - 10;112;80
09/08/2019;10 - 11;87;50
09/08/2019;11 - 12;62;56
09/08/2019;12 - 13;57;45
09/08/2019;13 - 14;74;34
09/08/2019;14 - 15;140;29
09/08/2019;15 - 16;298;35
09/08/2019;16 - 17;475;42
09/08/2019;17 - 18;739;65
09/08/2019;18 - 19;992;92
09/08/2019;19 - 20;1081;148
09/08/2019;20 - 21;1268;236
09/08/2019;21 - 22;1602;350
09/08/2019;22 - 23;1964;452
09/08/2019;23 - 00;2025;594
10/08/2019;00 - 01;2160;647
10/08/2019;01 - 02;2174;758
10/08/2019;02 - 03;1985;846
10/08/2019;03 - 04;1773;836
10/08/2019;04 - 05;1517;745
10/08/2019;05 - 06;1348;606
10/08/2019;06 - 07;1285;548
10/08/2019;07 - 08;1241;480
10/08/2019;08 - 09;1189;338
10/08/2019;09 - 10;1119;253
10/08/2019;10 - 11;1376;315
10/08/2019;11 - 12;1817;462
10/08/2019;12 - 13;1877;596
10/08/2019;13 - 14;1985;653
10/08/2019;14 - 15;2128;684
10/08/2019;15 - 16;2203;731
10/08/2019;16 - 17;2017;689
10/08/2019;17 - 18;2622;639
10/08/2019;18 - 19;3028;401
10/08/2019;19 - 20;3127;365
10/08/2019;20 - 21;2948;493
10/08/2019;21 - 22;2934;654
10/08/2019;22 - 23;3058;702
10/08/2019;23 - 00;3215;695
11/08/2019;00 - 01;3084;804
11/08/2019;01 - 02;2604;837
11/08/2019;02 - 03;2465;837
11/08/2019;03 - 04;2414;861
11/08/2019;04 - 05;2242;827
11/08/2019;05 - 06;2011;838
11/08/2019;06 - 07;2177;867
11/08/2019;07 - 08;2399;868
11/08/2019;08 - 09;2247;929
11/08/2019;09 - 10;2239;948
11/08/2019;10 - 11;2141;936
11/08/2019;11 - 12;1963;921
11/08/2019;12 - 13;2033;867
11/08/2019;13 - 14;2035;708
11/08/2019;14 - 15;2137;611
11/08/2019;15 - 16;2370;611
11/08/2019;16 - 17;2322;613
11/08/2019;17 - 18;2868;424
11/08/2019;18 - 19;2538;268
11/08/2019;19 - 20;2382;177
11/08/2019;20 - 21;2143;116
11/08/2019;21 - 22;1933;98
11/08/2019;22 - 23;1922;80
11/08/2019;23 - 00;1975;59
12/08/2019;00 - 01;2099;69
12/08/2019;01 - 02;2053;75
12/08/2019;02 - 03;1964;108
12/08/2019;03 - 04;1868;141
12/08/2019;04 - 05;1822;180
12/08/2019;05 - 06;1891;206
12/08/2019;06 - 07;1991;252
12/08/2019;07 - 08;2021;389
12/08/2019;08 - 09;2364;519
12/08/2019;09 - 10;2824;493
12/08/2019;10 - 11;3017;568
12/08/2019;11 - 12;2677;555
12/08/2019;12 - 13;3047;460
12/08/2019;13 - 14;2969;470
12/08/2019;14 - 15;2886;478
12/08/2019;15 - 16;2774;490
12/08/2019;16 - 17;2582;436
12/08/2019;17 - 18;2384;383
12/08/2019;18 - 19;2015;335
12/08/2019;19 - 20;1609;230
12/08/2019;20 - 21;1041;121
12/08/2019;21 - 22;685;89
12/08/2019;22 - 23;527;106
12/08/2019;23 - 00;577;83
13/08/2019;00 - 01;555;86
13/08/2019;01 - 02;495;129
13/08/2019;02 - 03;500;141
13/08/2019;03 - 04;549;206
13/08/2019;04 - 05;410;178
13/08/2019;05 - 06;427;200
13/08/2019;06 - 07;432;275
13/08/2019;07 - 08;422;337
13/08/2019;08 - 09;354;368
13/08/2019;09 - 10;520;357
13/08/2019;10 - 11;580;365
13/08/2019;11 - 12;741;312
13/08/2019;12 - 13;1062;292
13/08/2019;13 - 14;1353;285
13/08/2019;14 - 15;1651;417
13/08/2019;15 - 16;1774;374
13/08/2019;16 - 17;1999;354
13/08/2019;17 - 18;2000;342
13/08/2019;18 - 19;1840;507
13/08/2019;19 - 20;1530;460
13/08/2019;20 - 21;1266;437
13/08/2019;21 - 22;1202;513
13/08/2019;22 - 23;1131;506
13/08/2019;23 - 00;1050;449
14/08/2019;00 - 01;1064;364
14/08/2019;01 - 02;1045;398
14/08/2019;02 - 03;870;298
14/08/2019;03 - 04;792;295
14/08/2019;04 - 05;732;249
14/08/2019;05 - 06;700;264
14/08/2019;06 - 07;769;251
14/08/2019;07 - 08;660;206
14/08/2019;08 - 09;597;202
14/08/2019;09 - 10;644;261
14/08/2019;10 - 11;814;264
14/08/2019;11 - 12;857;252
14/08/2019;12 - 13;959;256
14/08/2019;13 - 14;1027;352
14/08/2019;14 - 15;1048;411
14/08/2019;15 - 16;1095;304
14/08/2019;16 - 17;1091;317
14/08/2019;17 - 18;940;256
14/08/2019;18 - 19;839;250
14/08/2019;19 - 20;573;208
14/08/2019;20 - 21;323;155
14/08/2019;21 - 22;318;121
14/08/2019;22 - 23;332;119
14/08/2019;23 - 00;356;80
15/08/2019;00 - 01;448;47
15/08/2019;01 - 02;493;42
15/08/2019;02 - 03;534;102
15/08/2019;03 - 04;701;216
15/08/2019;04 - 05;798;268
15/08/2019;05 - 06;859;270
15/08/2019;06 - 07;926;219
15/08/2019;07 - 08;1073;469
15/08/2019;08 - 09;1346;444
15/08/2019;09 - 10;1432;421
15/08/2019;10 - 11;1328;571
15/08/2019;11 - 12;1399;535
15/08/2019;12 - 13;1363;596
15/08/2019;13 - 14;1283;560
15/08/2019;14 - 15;1264;533
15/08/2019;15 - 16;1065;499
15/08/2019;16 - 17;871;436
15/08/2019;17 - 18;769;396
15/08/2019;18 - 19;699;371
15/08/2019;19 - 20;644;392
15/08/2019;20 - 21;481;347
15/08/2019;21 - 22;515;454
15/08/2019;22 - 23;592;426
15/08/2019;23 - 00;608;441
16/08/2019;00 - 01;616;407
16/08/2019;01 - 02;570;354
16/08/2019;02 - 03;581;278
16/08/2019;03 - 04;779;244
16/08/2019;04 - 05;836;249
16/08/2019;05 - 06;709;255
16/08/2019;06 - 07;666;289
16/08/2019;07 - 08;548;272
16/08/2019;08 - 09;593;291
16/08/2019;09 - 10;742;276
16/08/2019;10 - 11;885;272
16/08/2019;11 - 12;987;299
16/08/2019;12 - 13;1033;323
16/08/2019;13 - 14;1053;257
16/08/2019;14 - 15;904;225
16/08/2019;15 - 16;772;226
16/08/2019;16 - 17;748;287
16/08/2019;17 - 18;801;201
16/08/2019;18 - 19;810;128
16/08/2019;19 - 20;644;66
16/08/2019;20 - 21;703;46
16/08/2019;21 - 22;916;44
16/08/2019;22 - 23;1119;90
16/08/2019;23 - 00;1359;203
17/08/2019;00 - 01;1628;270
17/08/2019;01 - 02;1907;324
17/08/2019;02 - 03;2032;443
17/08/2019;03 - 04;2068;539
17/08/2019;04 - 05;2198;513
17/08/2019;05 - 06;2411;473
17/08/2019;06 - 07;2583;476
17/08/2019;07 - 08;2814;328
17/08/2019;08 - 09;2825;406
17/08/2019;09 - 10;2963;426
17/08/2019;10 - 11;2845;400
17/08/2019;11 - 12;2498;473
17/08/2019;12 - 13;2331;547
17/08/2019;13 - 14;2357;598
17/08/2019;14 - 15;2159;532
17/08/2019;15 - 16;2177;494
17/08/2019;16 - 17;2204;369
17/08/2019;17 - 18;2401;345
17/08/2019;18 - 19;2100;320
17/08/2019;19 - 20;1663;332
17/08/2019;20 - 21;1222;314
17/08/2019;21 - 22;978;249
17/08/2019;22 - 23;810;198
17/08/2019;23 - 00;622;256
18/08/2019;00 - 01;471;254
18/08/2019;01 - 02;353;236
18/08/2019;02 - 03;274;171
18/08/2019;03 - 04;229;155
