date;Hours;DK1;DK2
09/05/2020;06 - 07;286;16
09/05/2020;07 - 08;240;12
09/05/2020;08 - 09;247;12
09/05/2020;09 - 10;236;12
09/05/2020;10 - 11;244;13
09/05/2020;11 - 12;223;15
09/05/2020;12 - 13;215;18
09/05/2020;13 - 14;234;19
09/05/2020;14 - 15;231;17
09/05/2020;15 - 16;230;18
09/05/2020;16 - 17;253;20
09/05/2020;17 - 18;230;25
09/05/2020;18 - 19;175;26
09/05/2020;19 - 20;132;31
09/05/2020;20 - 21;89;48
09/05/2020;21 - 22;70;84
09/05/2020;22 - 23;85;155
09/05/2020;23 - 00;75;236
10/05/2020;00 - 01;72;277
10/05/2020;01 - 02;100;347
10/05/2020;02 - 03;151;353
10/05/2020;03 - 04;326;282
10/05/2020;04 - 05;624;259
10/05/2020;05 - 06;799;216
10/05/2020;06 - 07;885;157
10/05/2020;07 - 08;784;111
10/05/2020;08 - 09;863;87
10/05/2020;09 - 10;1137;89
10/05/2020;10 - 11;1407;56
10/05/2020;11 - 12;1673;36
10/05/2020;12 - 13;1800;29
10/05/2020;13 - 14;2050;22
10/05/2020;14 - 15;2391;37
10/05/2020;15 - 16;2602;102
10/05/2020;16 - 17;2563;261
10/05/2020;17 - 18;2320;627
10/05/2020;18 - 19;2309;837
10/05/2020;19 - 20;2000;828
10/05/2020;20 - 21;1810;812
10/05/2020;21 - 22;1503;800
10/05/2020;22 - 23;1296;758
10/05/2020;23 - 00;1411;703
11/05/2020;00 - 01;1430;590
11/05/2020;01 - 02;1515;502
11/05/2020;02 - 03;1733;517
11/05/2020;03 - 04;1351;502
11/05/2020;04 - 05;1617;491
11/05/2020;05 - 06;1204;635
11/05/2020;06 - 07;1097;763
11/05/2020;07 - 08;1225;832
11/05/2020;08 - 09;1543;860
11/05/2020;09 - 10;1756;892
11/05/2020;10 - 11;1560;894
11/05/2020;11 - 12;1265;871
11/05/2020;12 - 13;1217;849
11/05/2020;13 - 14;1171;837
11/05/2020;14 - 15;1355;822
11/05/2020;15 - 16;1415;803
11/05/2020;16 - 17;1470;788
11/05/2020;17 - 18;1505;753
11/05/2020;18 - 19;1939;709
11/05/2020;19 - 20;1820;620
11/05/2020;20 - 21;1416;391
11/05/2020;21 - 22;1356;216
11/05/2020;22 - 23;1412;137
11/05/2020;23 - 00;1504;100
12/05/2020;00 - 01;1766;115
12/05/2020;01 - 02;1757;171
12/05/2020;02 - 03;1828;279
12/05/2020;03 - 04;1917;345
12/05/2020;04 - 05;1730;321
12/05/2020;05 - 06;1676;350
12/05/2020;06 - 07;1504;387
12/05/2020;07 - 08;1648;520
12/05/2020;08 - 09;2231;612
12/05/2020;09 - 10;2347;616
12/05/2020;10 - 11;2265;592
12/05/2020;11 - 12;2222;585
12/05/2020;12 - 13;2237;540
12/05/2020;13 - 14;2279;602
12/05/2020;14 - 15;2362;740
12/05/2020;15 - 16;2476;661
12/05/2020;16 - 17;2446;656
12/05/2020;17 - 18;2447;555
12/05/2020;18 - 19;2535;529
12/05/2020;19 - 20;2180;638
12/05/2020;20 - 21;1695;567
12/05/2020;21 - 22;1260;395
12/05/2020;22 - 23;994;338
12/05/2020;23 - 00;869;247
13/05/2020;00 - 01;753;207
13/05/2020;01 - 02;563;150
13/05/2020;02 - 03;482;124
13/05/2020;03 - 04;507;60
13/05/2020;04 - 05;372;90
13/05/2020;05 - 06;218;142
13/05/2020;06 - 07;169;182
13/05/2020;07 - 08;147;173
13/05/2020;08 - 09;161;45
13/05/2020;09 - 10;227;33
13/05/2020;10 - 11;268;28
13/05/2020;11 - 12;243;32
13/05/2020;12 - 13;258;46
13/05/2020;13 - 14;395;52
13/05/2020;14 - 15;568;54
13/05/2020;15 - 16;667;70
13/05/2020;16 - 17;805;64
13/05/2020;17 - 18;915;64
13/05/2020;18 - 19;952;49
13/05/2020;19 - 20;993;26
13/05/2020;20 - 21;969;25
13/05/2020;21 - 22;927;21
13/05/2020;22 - 23;1011;16
13/05/2020;23 - 00;1074;15
14/05/2020;00 - 01;904;19
14/05/2020;01 - 02;1346;37
14/05/2020;02 - 03;1543;94
14/05/2020;03 - 04;1385;167
14/05/2020;04 - 05;1676;280
14/05/2020;05 - 06;1692;389
14/05/2020;06 - 07;1467;323
14/05/2020;07 - 08;1328;376
14/05/2020;08 - 09;1719;437
14/05/2020;09 - 10;1759;442
14/05/2020;10 - 11;1752;385
14/05/2020;11 - 12;1864;335
14/05/2020;12 - 13;1836;345
14/05/2020;13 - 14;1973;334
14/05/2020;14 - 15;2167;367
14/05/2020;15 - 16;2279;354
14/05/2020;16 - 17;2404;339
14/05/2020;17 - 18;2532;337
14/05/2020;18 - 19;2623;315
14/05/2020;19 - 20;2613;355
14/05/2020;20 - 21;2434;354
14/05/2020;21 - 22;2191;299
14/05/2020;22 - 23;2022;263
14/05/2020;23 - 00;1838;327
15/05/2020;00 - 01;1851;378
15/05/2020;01 - 02;1789;422
15/05/2020;02 - 03;1697;427
15/05/2020;03 - 04;1657;407
15/05/2020;04 - 05;1709;424
15/05/2020;05 - 06;1672;394
15/05/2020;06 - 07;1733;462
15/05/2020;07 - 08;1628;448
15/05/2020;08 - 09;2223;493
15/05/2020;09 - 10;2484;510
15/05/2020;10 - 11;2483;549
15/05/2020;11 - 12;2480;568
15/05/2020;12 - 13;2648;647
15/05/2020;13 - 14;2952;722
15/05/2020;14 - 15;3154;658
15/05/2020;15 - 16;3078;686
15/05/2020;16 - 17;3080;785
15/05/2020;17 - 18;2696;817
15/05/2020;18 - 19;2803;782
15/05/2020;19 - 20;2933;722
15/05/2020;20 - 21;3039;765
15/05/2020;21 - 22;2912;757
15/05/2020;22 - 23;2813;760
15/05/2020;23 - 00;2819;791
16/05/2020;00 - 01;2890;796
16/05/2020;01 - 02;2846;802
16/05/2020;02 - 03;2907;831
16/05/2020;03 - 04;2773;864
16/05/2020;04 - 05;3080;882
16/05/2020;05 - 06;3249;890
16/05/2020;06 - 07;3028;860
16/05/2020;07 - 08;3173;904
16/05/2020;08 - 09;3044;947
16/05/2020;09 - 10;2861;982
16/05/2020;10 - 11;2943;960
16/05/2020;11 - 12;3078;950
16/05/2020;12 - 13;3309;946
16/05/2020;13 - 14;3496;895
16/05/2020;14 - 15;3324;872
16/05/2020;15 - 16;2923;771
16/05/2020;16 - 17;2922;784
16/05/2020;17 - 18;2774;861
16/05/2020;18 - 19;3152;725
16/05/2020;19 - 20;3064;567
16/05/2020;20 - 21;2975;510
16/05/2020;21 - 22;2710;495
16/05/2020;22 - 23;2591;484
16/05/2020;23 - 00;2551;560
17/05/2020;00 - 01;2580;673
17/05/2020;01 - 02;2623;742
17/05/2020;02 - 03;2480;770
17/05/2020;03 - 04;2530;767
17/05/2020;04 - 05;2597;750
17/05/2020;05 - 06;2569;738
17/05/2020;06 - 07;2490;738
17/05/2020;07 - 08;2502;776
17/05/2020;08 - 09;2795;841
17/05/2020;09 - 10;3117;842
17/05/2020;10 - 11;3119;814
17/05/2020;11 - 12;3342;876
17/05/2020;12 - 13;3395;913
17/05/2020;13 - 14;2521;854
17/05/2020;14 - 15;2054;647
17/05/2020;15 - 16;2079;662
17/05/2020;16 - 17;2363;884
17/05/2020;17 - 18;3065;941
17/05/2020;18 - 19;2513;792
17/05/2020;19 - 20;2263;758
17/05/2020;20 - 21;2177;863
17/05/2020;21 - 22;1982;883
17/05/2020;22 - 23;2218;836
17/05/2020;23 - 00;2016;801
18/05/2020;00 - 01;1958;773
18/05/2020;01 - 02;1745;780
18/05/2020;02 - 03;1498;742
18/05/2020;03 - 04;1320;706
18/05/2020;04 - 05;1041;627
18/05/2020;05 - 06;798;547
18/05/2020;06 - 07;525;501
18/05/2020;07 - 08;353;303
18/05/2020;08 - 09;274;267
18/05/2020;09 - 10;286;245
18/05/2020;10 - 11;339;201
18/05/2020;11 - 12;460;220
18/05/2020;12 - 13;515;161
18/05/2020;13 - 14;664;209
18/05/2020;14 - 15;600;326
18/05/2020;15 - 16;672;431
18/05/2020;16 - 17;417;570
18/05/2020;17 - 18;995;615
18/05/2020;18 - 19;1077;737
18/05/2020;19 - 20;1022;746
18/05/2020;20 - 21;1032;707
18/05/2020;21 - 22;1195;643
18/05/2020;22 - 23;1344;587
18/05/2020;23 - 00;1494;626
19/05/2020;00 - 01;1694;649
19/05/2020;01 - 02;1688;636
19/05/2020;02 - 03;1609;666
19/05/2020;03 - 04;1574;679
19/05/2020;04 - 05;1614;653
19/05/2020;05 - 06;1655;651
19/05/2020;06 - 07;1761;632
19/05/2020;07 - 08;1611;597
19/05/2020;08 - 09;2038;641
19/05/2020;09 - 10;2128;687
19/05/2020;10 - 11;2136;700
19/05/2020;11 - 12;1976;627
19/05/2020;12 - 13;1578;557
19/05/2020;13 - 14;1303;551
19/05/2020;14 - 15;985;601
19/05/2020;15 - 16;1111;587
19/05/2020;16 - 17;1307;528
19/05/2020;17 - 18;1190;467
19/05/2020;18 - 19;1049;362
19/05/2020;19 - 20;903;182
19/05/2020;20 - 21;663;83
19/05/2020;21 - 22;534;55
19/05/2020;22 - 23;510;50
19/05/2020;23 - 00;519;57
20/05/2020;00 - 01;549;62
20/05/2020;01 - 02;526;75
20/05/2020;02 - 03;451;74
20/05/2020;03 - 04;419;59
20/05/2020;04 - 05;380;54
20/05/2020;05 - 06;322;56
20/05/2020;06 - 07;223;52
20/05/2020;07 - 08;143;35
20/05/2020;08 - 09;122;19
20/05/2020;09 - 10;112;18
20/05/2020;10 - 11;95;29
20/05/2020;11 - 12;81;48
20/05/2020;12 - 13;80;55
20/05/2020;13 - 14;102;75
20/05/2020;14 - 15;126;67
20/05/2020;15 - 16;147;60
20/05/2020;16 - 17;154;46
20/05/2020;17 - 18;141;28
20/05/2020;18 - 19;103;23
20/05/2020;19 - 20;68;16
20/05/2020;20 - 21;72;13
20/05/2020;21 - 22;72;12
20/05/2020;22 - 23;59;12
20/05/2020;23 - 00;50;18
21/05/2020;00 - 01;38;20
21/05/2020;01 - 02;30;20
21/05/2020;02 - 03;29;26
21/05/2020;03 - 04;31;23
21/05/2020;04 - 05;29;20
21/05/2020;05 - 06;27;18
21/05/2020;06 - 07;27;22
21/05/2020;07 - 08;23;32
21/05/2020;08 - 09;23;36
21/05/2020;09 - 10;24;39
21/05/2020;10 - 11;28;51
21/05/2020;11 - 12;36;41
21/05/2020;12 - 13;43;31
21/05/2020;13 - 14;65;33
21/05/2020;14 - 15;92;31
21/05/2020;15 - 16;137;31
21/05/2020;16 - 17;97;28
21/05/2020;17 - 18;96;26
21/05/2020;18 - 19;154;28
21/05/2020;19 - 20;221;51
21/05/2020;20 - 21;273;94
21/05/2020;21 - 22;237;155
21/05/2020;22 - 23;215;194
21/05/2020;23 - 00;242;189
22/05/2020;00 - 01;289;244
22/05/2020;01 - 02;405;258
22/05/2020;02 - 03;626;264
22/05/2020;03 - 04;927;228
22/05/2020;04 - 05;1169;269
22/05/2020;05 - 06;1321;273
22/05/2020;06 - 07;1306;267
22/05/2020;07 - 08;1294;227
22/05/2020;08 - 09;1394;208
22/05/2020;09 - 10;1712;232
22/05/2020;10 - 11;2205;295
22/05/2020;11 - 12;2548;423
22/05/2020;12 - 13;2855;501
22/05/2020;13 - 14;2755;548
22/05/2020;14 - 15;3111;569
22/05/2020;15 - 16;3369;540
22/05/2020;16 - 17;3025;574
22/05/2020;17 - 18;2994;736
22/05/2020;18 - 19;2791;826
22/05/2020;19 - 20;2426;676
22/05/2020;20 - 21;1946;490
22/05/2020;21 - 22;1678;527
22/05/2020;22 - 23;1403;640
22/05/2020;23 - 00;1141;607
23/05/2020;00 - 01;1000;399
23/05/2020;01 - 02;933;259
23/05/2020;02 - 03;852;153
23/05/2020;03 - 04;864;134
23/05/2020;04 - 05;873;112
23/05/2020;05 - 06;866;63
23/05/2020;06 - 07;915;60
23/05/2020;07 - 08;868;82
23/05/2020;08 - 09;949;96
23/05/2020;09 - 10;1169;88
23/05/2020;10 - 11;1597;129
23/05/2020;11 - 12;1831;208
23/05/2020;12 - 13;2051;243
23/05/2020;13 - 14;2033;347
23/05/2020;14 - 15;2669;509
23/05/2020;15 - 16;2739;627
23/05/2020;16 - 17;2610;677
23/05/2020;17 - 18;2639;747
23/05/2020;18 - 19;2507;775
23/05/2020;19 - 20;2294;735
23/05/2020;20 - 21;2183;626
23/05/2020;21 - 22;2019;484
23/05/2020;22 - 23;1632;309
23/05/2020;23 - 00;1698;286
24/05/2020;00 - 01;1380;442
24/05/2020;01 - 02;1566;581
24/05/2020;02 - 03;1610;432
24/05/2020;03 - 04;1782;412
24/05/2020;04 - 05;1891;540
24/05/2020;05 - 06;1838;528
24/05/2020;06 - 07;1758;555
24/05/2020;07 - 08;1745;364
24/05/2020;08 - 09;1922;589
24/05/2020;09 - 10;2029;626
24/05/2020;10 - 11;2216;700
24/05/2020;11 - 12;2244;738
24/05/2020;12 - 13;2159;798
24/05/2020;13 - 14;2062;773
24/05/2020;14 - 15;2143;758
24/05/2020;15 - 16;2175;670
24/05/2020;16 - 17;2323;659
24/05/2020;17 - 18;2376;658
24/05/2020;18 - 19;3262;704
24/05/2020;19 - 20;2463;669
24/05/2020;20 - 21;2160;755
24/05/2020;21 - 22;2108;742
24/05/2020;22 - 23;2069;763
24/05/2020;23 - 00;1984;807
25/05/2020;00 - 01;1969;806
25/05/2020;01 - 02;1811;754
25/05/2020;02 - 03;1658;731
25/05/2020;03 - 04;1438;727
25/05/2020;04 - 05;1479;693
25/05/2020;05 - 06;1219;676
25/05/2020;06 - 07;1311;639
25/05/2020;07 - 08;1650;570
25/05/2020;08 - 09;1682;544
25/05/2020;09 - 10;1449;465
25/05/2020;10 - 11;1220;375
25/05/2020;11 - 12;1003;349
25/05/2020;12 - 13;776;381
25/05/2020;13 - 14;637;383
25/05/2020;14 - 15;501;352
25/05/2020;15 - 16;526;194
25/05/2020;16 - 17;604;144
25/05/2020;17 - 18;614;103
25/05/2020;18 - 19;502;90
25/05/2020;19 - 20;544;80
25/05/2020;20 - 21;451;71
25/05/2020;21 - 22;298;60
25/05/2020;22 - 23;149;40
25/05/2020;23 - 00;104;35
26/05/2020;00 - 01;119;20
26/05/2020;01 - 02;96;22
26/05/2020;02 - 03;80;29
26/05/2020;03 - 04;62;36
26/05/2020;04 - 05;49;35
26/05/2020;05 - 06;41;31
26/05/2020;06 - 07;39;24
26/05/2020;07 - 08;35;14
26/05/2020;08 - 09;35;12
26/05/2020;09 - 10;33;15
26/05/2020;10 - 11;61;19
26/05/2020;11 - 12;55;33
26/05/2020;12 - 13;65;51
26/05/2020;13 - 14;91;55
26/05/2020;14 - 15;141;43
26/05/2020;15 - 16;225;32
26/05/2020;16 - 17;323;31
26/05/2020;17 - 18;374;29
26/05/2020;18 - 19;371;27
26/05/2020;19 - 20;285;19
26/05/2020;20 - 21;249;16
26/05/2020;21 - 22;229;18
26/05/2020;22 - 23;237;20
26/05/2020;23 - 00;252;30
27/05/2020;00 - 01;239;42
27/05/2020;01 - 02;328;49
27/05/2020;02 - 03;361;62
27/05/2020;03 - 04;421;79
27/05/2020;04 - 05;457;76
27/05/2020;05 - 06;442;52
27/05/2020;06 - 07;442;38
27/05/2020;07 - 08;589;34
27/05/2020;08 - 09;935;37
27/05/2020;09 - 10;1197;50
27/05/2020;10 - 11;1394;88
27/05/2020;11 - 12;1720;115
27/05/2020;12 - 13;2008;151
27/05/2020;13 - 14;2018;140
27/05/2020;14 - 15;2297;198
27/05/2020;15 - 16;2330;237
27/05/2020;16 - 17;2384;268
27/05/2020;17 - 18;2533;350
27/05/2020;18 - 19;2556;501
27/05/2020;19 - 20;2489;552
27/05/2020;20 - 21;2272;508
27/05/2020;21 - 22;2043;314
27/05/2020;22 - 23;1894;348
27/05/2020;23 - 00;1769;351
28/05/2020;00 - 01;1613;357
28/05/2020;01 - 02;1577;439
28/05/2020;02 - 03;1479;378
28/05/2020;03 - 04;1240;310
28/05/2020;04 - 05;1029;290
28/05/2020;05 - 06;902;288
28/05/2020;06 - 07;747;274
28/05/2020;07 - 08;794;240
28/05/2020;08 - 09;843;191
28/05/2020;09 - 10;833;157
28/05/2020;10 - 11;796;156
28/05/2020;11 - 12;681;163
28/05/2020;12 - 13;639;162
28/05/2020;13 - 14;671;144
28/05/2020;14 - 15;650;118
28/05/2020;15 - 16;562;85
28/05/2020;16 - 17;527;56
28/05/2020;17 - 18;487;56
28/05/2020;18 - 19;484;71
28/05/2020;19 - 20;499;56
28/05/2020;20 - 21;450;36
28/05/2020;21 - 22;379;24
28/05/2020;22 - 23;326;16
28/05/2020;23 - 00;282;16
29/05/2020;00 - 01;281;16
29/05/2020;01 - 02;235;18
29/05/2020;02 - 03;170;18
29/05/2020;03 - 04;96;19
29/05/2020;04 - 05;62;19
29/05/2020;05 - 06;60;18
29/05/2020;06 - 07;65;15
29/05/2020;07 - 08;58;12
29/05/2020;08 - 09;67;13
29/05/2020;09 - 10;75;13
29/05/2020;10 - 11;89;18
29/05/2020;11 - 12;114;24
29/05/2020;12 - 13;130;30
29/05/2020;13 - 14;152;38
29/05/2020;14 - 15;187;40
29/05/2020;15 - 16;197;34
29/05/2020;16 - 17;228;38
29/05/2020;17 - 18;338;32
29/05/2020;18 - 19;387;27
29/05/2020;19 - 20;357;28
29/05/2020;20 - 21;259;28
29/05/2020;21 - 22;233;37
29/05/2020;22 - 23;261;49
29/05/2020;23 - 00;263;51
30/05/2020;00 - 01;270;42
30/05/2020;01 - 02;279;54
30/05/2020;02 - 03;311;60
30/05/2020;03 - 04;274;50
30/05/2020;04 - 05;251;24
30/05/2020;05 - 06;229;18
30/05/2020;06 - 07;270;19
30/05/2020;07 - 08;209;18
30/05/2020;08 - 09;136;25
30/05/2020;09 - 10;151;41
30/05/2020;10 - 11;194;61
30/05/2020;11 - 12;315;85
30/05/2020;12 - 13;477;80
30/05/2020;13 - 14;610;88
30/05/2020;14 - 15;812;117
30/05/2020;15 - 16;1022;125
30/05/2020;16 - 17;1224;75
30/05/2020;17 - 18;1298;76
30/05/2020;18 - 19;1421;91
30/05/2020;19 - 20;1273;88
30/05/2020;20 - 21;1085;81
30/05/2020;21 - 22;1146;84
30/05/2020;22 - 23;1030;90
30/05/2020;23 - 00;955;58
31/05/2020;00 - 01;817;35
31/05/2020;01 - 02;845;31
31/05/2020;02 - 03;774;51
31/05/2020;03 - 04;731;131
31/05/2020;04 - 05;632;309
31/05/2020;05 - 06;507;436
31/05/2020;06 - 07;439;457
31/05/2020;07 - 08;379;450
31/05/2020;08 - 09;349;421
31/05/2020;09 - 10;382;394
31/05/2020;10 - 11;553;402
31/05/2020;11 - 12;719;441
31/05/2020;12 - 13;568;412
31/05/2020;13 - 14;616;429
31/05/2020;14 - 15;664;559
31/05/2020;15 - 16;581;411
31/05/2020;16 - 17;616;624
31/05/2020;17 - 18;757;643
31/05/2020;18 - 19;642;564
31/05/2020;19 - 20;502;390
31/05/2020;20 - 21;387;258
31/05/2020;21 - 22;407;220
31/05/2020;22 - 23;421;210
31/05/2020;23 - 00;421;203
01/06/2020;00 - 01;545;207
01/06/2020;01 - 02;479;237
01/06/2020;02 - 03;277;252
01/06/2020;03 - 04;213;185
01/06/2020;04 - 05;141;152
01/06/2020;05 - 06;126;226
01/06/2020;06 - 07;97;209
01/06/2020;07 - 08;63;166
01/06/2020;08 - 09;52;181
01/06/2020;09 - 10;65;156
01/06/2020;10 - 11;73;134
01/06/2020;11 - 12;81;125
01/06/2020;12 - 13;111;110
01/06/2020;13 - 14;160;93
01/06/2020;14 - 15;218;89
01/06/2020;15 - 16;262;76
01/06/2020;16 - 17;268;55
01/06/2020;17 - 18;256;36
01/06/2020;18 - 19;225;33
01/06/2020;19 - 20;193;27
01/06/2020;20 - 21;168;19
01/06/2020;21 - 22;122;17
01/06/2020;22 - 23;101;21
01/06/2020;23 - 00;107;27
02/06/2020;00 - 01;118;34
02/06/2020;01 - 02;125;41
02/06/2020;02 - 03;112;30
02/06/2020;03 - 04;69;29
02/06/2020;04 - 05;60;35
02/06/2020;05 - 06;78;49
02/06/2020;06 - 07;81;53
02/06/2020;07 - 08;70;37
02/06/2020;08 - 09;73;32
02/06/2020;09 - 10;84;36
02/06/2020;10 - 11;124;53
02/06/2020;11 - 12;172;92
02/06/2020;12 - 13;166;133
02/06/2020;13 - 14;163;133
02/06/2020;14 - 15;178;130
02/06/2020;15 - 16;230;138
02/06/2020;16 - 17;268;118
02/06/2020;17 - 18;271;86
02/06/2020;18 - 19;224;66
02/06/2020;19 - 20;170;37
02/06/2020;20 - 21;146;28
02/06/2020;21 - 22;161;28
02/06/2020;22 - 23;215;22
02/06/2020;23 - 00;243;20
03/06/2020;00 - 01;277;26
03/06/2020;01 - 02;300;37
03/06/2020;02 - 03;302;65
03/06/2020;03 - 04;290;78
03/06/2020;04 - 05;273;85
03/06/2020;05 - 06;235;76
03/06/2020;06 - 07;177;64
03/06/2020;07 - 08;122;45
03/06/2020;08 - 09;104;35
03/06/2020;09 - 10;116;45
03/06/2020;10 - 11;132;66
03/06/2020;11 - 12;186;80
03/06/2020;12 - 13;213;115
03/06/2020;13 - 14;265;173
03/06/2020;14 - 15;336;229
03/06/2020;15 - 16;418;289
03/06/2020;16 - 17;543;342
03/06/2020;17 - 18;620;365
03/06/2020;18 - 19;495;429
03/06/2020;19 - 20;372;461
03/06/2020;20 - 21;393;459
03/06/2020;21 - 22;485;465
03/06/2020;22 - 23;520;456
03/06/2020;23 - 00;568;322
04/06/2020;00 - 01;584;381
04/06/2020;01 - 02;648;400
04/06/2020;02 - 03;788;423
04/06/2020;03 - 04;755;372
04/06/2020;04 - 05;803;356
04/06/2020;05 - 06;873;316
04/06/2020;06 - 07;995;297
04/06/2020;07 - 08;1040;316
04/06/2020;08 - 09;1145;376
04/06/2020;09 - 10;1221;396
04/06/2020;10 - 11;1305;372
04/06/2020;11 - 12;1358;432
04/06/2020;12 - 13;1377;545
04/06/2020;13 - 14;1452;643
04/06/2020;14 - 15;1515;654
04/06/2020;15 - 16;1541;649
04/06/2020;16 - 17;1568;618
04/06/2020;17 - 18;1677;330
04/06/2020;18 - 19;1510;286
04/06/2020;19 - 20;1414;355
04/06/2020;20 - 21;1614;458
04/06/2020;21 - 22;1893;585
04/06/2020;22 - 23;2102;662
04/06/2020;23 - 00;2246;396
05/06/2020;00 - 01;2367;488
05/06/2020;01 - 02;2159;597
05/06/2020;02 - 03;1877;528
05/06/2020;03 - 04;1804;567
05/06/2020;04 - 05;1873;535
05/06/2020;05 - 06;1659;519
05/06/2020;06 - 07;1425;523
05/06/2020;07 - 08;1223;487
05/06/2020;08 - 09;1145;468
05/06/2020;09 - 10;1060;430
05/06/2020;10 - 11;1034;381
05/06/2020;11 - 12;1006;278
05/06/2020;12 - 13;1111;218
05/06/2020;13 - 14;1196;154
05/06/2020;14 - 15;971;102
05/06/2020;15 - 16;660;75
05/06/2020;16 - 17;447;74
05/06/2020;17 - 18;369;103
05/06/2020;18 - 19;426;162
05/06/2020;19 - 20;453;268
05/06/2020;20 - 21;468;340
05/06/2020;21 - 22;698;395
05/06/2020;22 - 23;1090;474
05/06/2020;23 - 00;1254;455
06/06/2020;00 - 01;1332;287
06/06/2020;01 - 02;1377;489
06/06/2020;02 - 03;1289;686
06/06/2020;03 - 04;1173;681
06/06/2020;04 - 05;1147;729
06/06/2020;05 - 06;1148;864
06/06/2020;06 - 07;1043;871
06/06/2020;07 - 08;971;877
06/06/2020;08 - 09;1087;890
06/06/2020;09 - 10;1104;891
06/06/2020;10 - 11;1397;890
06/06/2020;11 - 12;1933;832
06/06/2020;12 - 13;1593;834
06/06/2020;13 - 14;1482;675
06/06/2020;14 - 15;1481;439
06/06/2020;15 - 16;2045;466
06/06/2020;16 - 17;2518;428
06/06/2020;17 - 18;2170;540
06/06/2020;18 - 19;2074;447
06/06/2020;19 - 20;2124;279
06/06/2020;20 - 21;2000;176
06/06/2020;21 - 22;1775;230
06/06/2020;22 - 23;1557;139
06/06/2020;23 - 00;1476;176
07/06/2020;00 - 01;1415;180
07/06/2020;01 - 02;1345;209
07/06/2020;02 - 03;1306;272
07/06/2020;03 - 04;1347;297
